"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=rugosa&interval=Ordovician,Devonian"
"Access Time","Fri 2026-01-02 01:59:02 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","rugosa"
"","interval","Ordovician,Devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.282"
"Records Found","9417"
"Records Returned","9417"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"149236","occ","","","13172","Temnophyllum spp.","genus","5990","","Temnophyllum","genus","5990","Givetian","","387.95","382.31","4245"
"149452","occ","","","13194","Streptelasma scoleciforme","genus","5951","species not entered","Streptelasma","genus","5951","Llandovery","","443.1","432.9","4385"
"149453","occ","","","13194","Dinophyllum stokesi","genus","5381","species not entered","Dinophyllum","genus","5381","Llandovery","","443.1","432.9","4385"
"149454","occ","","","13194","Dalmanophyllum linguliferum","genus","5357","species not entered","Dalmanophyllum","genus","5357","Llandovery","","443.1","432.9","4385"
"149455","occ","","","13194","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149456","occ","","","13194","Cyathactis typus","genus","5331","species not entered","Cyathactis","genus","5331","Llandovery","","443.1","432.9","4385"
"149457","occ","","","13194","Cyathactis sedentarius","genus","5331","species not entered","Cyathactis","genus","5331","Llandovery","","443.1","432.9","4385"
"149458","occ","","","13194","Tryplasma radicula","genus","6023","species not entered","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149459","occ","","","13194","Tryplasma cylindrica","genus","6023","species not entered","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149460","occ","","","13194","Calostylis spongiosa","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149461","occ","","","13194","Calostylis lindstroemi","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149462","occ","","","13194","Arachnophyllum mamillare","genus","5169","species not entered","Arachnophyllum","genus","5169","Llandovery","","443.1","432.9","4385"
"149463","occ","","","13194","Schizophaulactis densiseptatus","genus","5889","species not entered","Schizophaulactis","genus","5889","Llandovery","","443.1","432.9","4385"
"149464","occ","","","13194","Cystiphyllum spinulosum","genus","5349","species not entered","Cystiphyllum","genus","5349","Llandovery","","443.1","432.9","4385"
"149471","occ","","","13196","Rhegmaphyllum ? daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149472","occ","","","13197","Strombodes socialis","genus","5955","species not entered","Strombodes","genus","5955","Llandovery","","443.1","432.9","4385"
"149473","occ","","","13197","Petrozium pelagicum","genus","5770","species not entered","Petrozium","genus","5770","Llandovery","","443.1","432.9","4385"
"149475","occ","","","13198","Dinophyllum semilunum","genus","5381","species not entered","Dinophyllum","genus","5381","Aeronian","","440.5","438.6","4385"
"149476","occ","","","13198","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Aeronian","","440.5","438.6","4385"
"149477","occ","","","13198","Schlotheimophyllum patellatum","genus","5890","species not entered","Schlotheimophyllum","genus","5890","Aeronian","","440.5","438.6","4385"
"149478","occ","","","13198","Paliphyllum brassfieldense","genus","5721","species not entered","Paliphyllum","genus","5721","Aeronian","","440.5","438.6","4385"
"149479","occ","","","13198","Paliphyllum regulare","genus","5721","species not entered","Paliphyllum","genus","5721","Aeronian","","440.5","438.6","4385"
"149480","occ","","","13198","Strombodes socialis","genus","5955","species not entered","Strombodes","genus","5955","Aeronian","","440.5","438.6","4385"
"149522","occ","","","13201","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149523","occ","","","13201","Paliphyllum primarium","species","311348","","Paliphyllum primarium","species","311348","Llandovery","","443.1","432.9","4385"
"149530","occ","","","13202","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149531","occ","","","13203","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149532","occ","","","13203","? Calostylis lindstroemi","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149537","occ","","","13205","Petrozium pelagicum","genus","5770","species not entered","Petrozium","genus","5770","Llandovery","","443.1","432.9","4385"
"149574","occ","","","13206","Schlotheimophyllum patellatum","genus","5890","species not entered","Schlotheimophyllum","genus","5890","Llandovery","","443.1","432.9","4385"
"149575","occ","","","13206","Paliphyllum regulare","genus","5721","species not entered","Paliphyllum","genus","5721","Llandovery","","443.1","432.9","4385"
"149576","occ","","","13206","Petrozium pelagicum","genus","5770","species not entered","Petrozium","genus","5770","Llandovery","","443.1","432.9","4385"
"149582","occ","","","13207","Paliphyllum suecicum brassfieldense","genus","5721","species not entered","Paliphyllum","genus","5721","Aeronian","","440.5","438.6","4385"
"149583","occ","","","13208","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149588","occ","","","13211","? Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149593","occ","","","13213","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149602","occ","","","13215","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149603","occ","","","13216","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149623","occ","","","13223","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149624","occ","","","13223","? Schizophaulactis densiseptatus","genus","5889","species not entered","Schizophaulactis","genus","5889","Llandovery","","443.1","432.9","4385"
"149625","occ","","","13224","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149626","occ","","","13225","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149630","occ","","","13226","? Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149631","occ","","","13227","? Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149632","occ","","","13228","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149633","occ","","","13229","? Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149634","occ","","","13230","Streptelasma scoleciforme","genus","5951","species not entered","Streptelasma","genus","5951","Llandovery","","443.1","432.9","4385"
"149635","occ","","","13230","Dinophyllum stokesi","genus","5381","species not entered","Dinophyllum","genus","5381","Llandovery","","443.1","432.9","4385"
"149636","occ","","","13230","Dinophyllum hoskinsoni","genus","5381","species not entered","Dinophyllum","genus","5381","Llandovery","","443.1","432.9","4385"
"149637","occ","","","13230","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149638","occ","","","13230","Protocyathactis cf. cybaeus","genus","5807","species not entered","Protocyathactis","genus","5807","Llandovery","","443.1","432.9","4385"
"149639","occ","","","13230","Tryplasma sp.","genus","6023","","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149640","occ","","","13230","Calostylis spongiosa","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149641","occ","","","13230","Calostylis lindstroemi","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149648","occ","","","13231","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149649","occ","","","13232","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149650","occ","","","13232","Pycnactis tenuiseptatus","genus","5850","species not entered","Pycnactis","genus","5850","Llandovery","","443.1","432.9","4385"
"149651","occ","","","13233","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149652","occ","","","13234","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149654","occ","","","13235","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149655","occ","","","13236","Dalmanophyllum linguliferum","genus","5357","species not entered","Dalmanophyllum","genus","5357","Llandovery","","443.1","432.9","4385"
"149656","occ","","","13236","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149657","occ","","","13236","Cyathactis sedentarius","genus","5331","species not entered","Cyathactis","genus","5331","Llandovery","","443.1","432.9","4385"
"149658","occ","","","13236","Tryplasma radicula","genus","6023","species not entered","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149659","occ","","","13236","Tryplasma cylindrica","genus","6023","species not entered","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149660","occ","","","13236","Calostylis spongiosa","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149661","occ","","","13236","Calostylis lindstroemi","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149662","occ","","","13236","Arachnophyllum mamillare","genus","5169","species not entered","Arachnophyllum","genus","5169","Llandovery","","443.1","432.9","4385"
"149663","occ","","","13236","? Craterophyllum solitarium","genus","5320","species not entered","Craterophyllum","genus","5320","Llandovery","","443.1","432.9","4385"
"149664","occ","","","13236","Schizophaulactis densiseptatus","genus","5889","species not entered","Schizophaulactis","genus","5889","Llandovery","","443.1","432.9","4385"
"149669","occ","","","13237","Dalmanophyllum linguliferum","genus","5357","species not entered","Dalmanophyllum","genus","5357","Llandovery","","443.1","432.9","4385"
"149670","occ","","","13237","Rhegmaphyllum daytonensis","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Llandovery","","443.1","432.9","4385"
"149671","occ","","","13237","Cyathactis sedentarius","genus","5331","species not entered","Cyathactis","genus","5331","Llandovery","","443.1","432.9","4385"
"149672","occ","","","13237","Tryplasma cylindrica","genus","6023","species not entered","Tryplasma","genus","6023","Llandovery","","443.1","432.9","4385"
"149673","occ","","","13237","Calostylis spongiosa","genus","5247","species not entered","Calostylis","genus","5247","Llandovery","","443.1","432.9","4385"
"149674","occ","","","13237","? Craterophyllum solitarium","genus","5320","species not entered","Craterophyllum","genus","5320","Llandovery","","443.1","432.9","4385"
"149675","occ","","","13237","Cystiphyllum spinulosum","genus","5349","species not entered","Cystiphyllum","genus","5349","Llandovery","","443.1","432.9","4385"
"149682","occ","","","13238","Paliphyllum regulare","genus","5721","species not entered","Paliphyllum","genus","5721","Llandovery","","443.1","432.9","4385"
"149683","occ","","","13238","Petrozium pelagicum","genus","5770","species not entered","Petrozium","genus","5770","Llandovery","","443.1","432.9","4385"
"150032","occ","","","13291","Rugosa indet.","subclass","5113","","Rugosa","subclass","5113","Llandovery","","443.1","432.9","4379"
"150191","occ","","","13328","Rugosa indet.","subclass","5113","","Rugosa","subclass","5113","Wenlock","","432.9","426.7","4340"
"150211","occ","","","13328","Rugosa indet.","subclass","5113","","Rugosa","subclass","5113","Wenlock","","432.9","426.7","4340"
"150228","occ","","","13327","Rugosa indet.","subclass","5113","","Rugosa","subclass","5113","Wenlock","","432.9","426.7","4340"
"150406","occ","","","13353","Neozaphrentis racinensis","genus","5683","species not entered","Neozaphrentis","genus","5683","Wenlock","","432.9","426.7","4379"
"150407","occ","","","13353","Zaphrentidae indet.","family","110415","","Zaphrentidae","family","110415","Wenlock","","432.9","426.7","4379"
"150408","occ","","","13353","Cystiphyllum niagarense","genus","5349","species not entered","Cystiphyllum","genus","5349","Wenlock","","432.9","426.7","4379"
"150459","occ","","","13355","Fletcheria sp.","genus","5445","","Fletcheria","genus","5445","Silurian","Wenlock","443.1","426.7","4379"
"150460","occ","","","13355","Rugosa indet.","subclass","5113","","Rugosa","subclass","5113","Silurian","Wenlock","443.1","426.7","4379"
"151472","occ","","","13494","Grewingkia penobscotensis","species","327102","recombined as","Eurogrewingkia penobscotensis","species","327102","Caradoc","Ashgill","458.2","443.1","6109"
"152399","occ","","","13591","Calostylis denticulata","genus","5247","species not entered","Calostylis","genus","5247","Sheinwoodian","","432.9","430.6","6128"
"152400","occ","","","13591","Clisiophyllym (Dinophyllum) involutum","genus","5381","species not entered","Dinophyllum","genus","5381","Sheinwoodian","","432.9","430.6","6128"
"152401","occ","","","13591","Cyathophyllum sp.","genus","5338","","Cyathophyllum","genus","5338","Sheinwoodian","","432.9","430.6","6128"
"152403","occ","","","13591","Hedstroemophyllum articulatum","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Sheinwoodian","","432.9","430.6","6128"
"152404","occ","","","13591","Holophragma calceoloides","species","299745","","Holophragma calceoloides","species","299745","Sheinwoodian","","432.9","430.6","6128"
"152405","occ","","","13591","Kyphophyllum sp.","genus","5571","","Kyphophyllum","genus","5571","Sheinwoodian","","432.9","430.6","6128"
"152406","occ","","","13591","Lykophyllum hisingeri","genus","111047","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152407","occ","","","13591","Lykophyllum tabulatum","genus","111047","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152408","occ","","","13591","Lykophyllum torquatum","genus","111047","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152409","occ","","","13591","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Sheinwoodian","","432.9","430.6","6128"
"152410","occ","","","13591","Phaulactis angusta","genus","5774","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152411","occ","","","13591","Pholidophyllum hedstromi","genus","118087","species not entered","Tryplasma","genus","6023","Sheinwoodian","","432.9","430.6","6128"
"152412","occ","","","13591","Pholidophyllum tabulatum","genus","118087","species not entered","Tryplasma","genus","6023","Sheinwoodian","","432.9","430.6","6128"
"152413","occ","","","13591","Pholidophyllum tenue","genus","118087","species not entered","Tryplasma","genus","6023","Sheinwoodian","","432.9","430.6","6128"
"152414","occ","","","13591","Polyorophe glabra","genus","110485","species not entered","Polyorophe","genus","110485","Sheinwoodian","","432.9","430.6","6128"
"152415","occ","","","13591","Pycnactis sp.","genus","5850","","Pycnactis","genus","5850","Sheinwoodian","","432.9","430.6","6128"
"152416","occ","","","13591","Schlotheimophyllum patellatum","genus","5890","species not entered","Schlotheimophyllum","genus","5890","Sheinwoodian","","432.9","430.6","6128"
"152473","occ","","","13592","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152474","occ","","","13592","Acervularia breviseptata","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152475","occ","","","13592","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152476","occ","","","13592","Cystiphyllum cylindricum","genus","5349","species not entered","Cystiphyllum","genus","5349","Sheinwoodian","","432.9","430.6","6128"
"152478","occ","","","13592","Dokophyllum hogbomi","genus","5392","species not entered","Dokophyllum","genus","5392","Sheinwoodian","","432.9","430.6","6128"
"152479","occ","","","13592","Hedstroemophyllum articulatum","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Sheinwoodian","","432.9","430.6","6128"
"152480","occ","","","13592","Hedstroemophyllum sp.","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Sheinwoodian","","432.9","430.6","6128"
"152481","occ","","","13592","Kodonophyllum truncatum","genus","5557","species not entered","Kodonophyllum","genus","5557","Sheinwoodian","","432.9","430.6","6128"
"152482","occ","","","13592","Lykophyllum hisingeri","genus","111047","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152483","occ","","","13592","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Sheinwoodian","","432.9","430.6","6128"
"152484","occ","","","13592","Polyorophe glabra","genus","110485","species not entered","Polyorophe","genus","110485","Sheinwoodian","","432.9","430.6","6128"
"152485","occ","","","13592","Rhabdophyllum striatum","genus","111314","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152486","occ","","","13592","Rhegmaphyllum conulus","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Sheinwoodian","","432.9","430.6","6128"
"152487","occ","","","13592","Schlotheimophyllum patellatum","genus","5890","species not entered","Schlotheimophyllum","genus","5890","Sheinwoodian","","432.9","430.6","6128"
"152488","occ","","","13592","Syringaxon dalmani","genus","5975","species not entered","Syringaxon","genus","5975","Sheinwoodian","","432.9","430.6","6128"
"152489","occ","","","13592","Zelophyllum hogklinti","genus","6089","species not entered","Zelophyllum","genus","6089","Sheinwoodian","","432.9","430.6","6128"
"152490","occ","","","13592","Zelophyllum intermedium","genus","6089","species not entered","Zelophyllum","genus","6089","Sheinwoodian","","432.9","430.6","6128"
"152491","occ","","","13592","Zelophyllum spinosum","genus","6089","species not entered","Zelophyllum","genus","6089","Sheinwoodian","","432.9","430.6","6128"
"152596","occ","","","13594","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152597","occ","","","13594","Acervularia breviseptata","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152598","occ","","","13594","Calostylis denticulata","genus","5247","species not entered","Calostylis","genus","5247","Sheinwoodian","","432.9","430.6","6128"
"152599","occ","","","13594","Hedstroemophyllum articulatum","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Sheinwoodian","","432.9","430.6","6128"
"152600","occ","","","13594","Kodonophyllum truncatum","genus","5557","species not entered","Kodonophyllum","genus","5557","Sheinwoodian","","432.9","430.6","6128"
"152601","occ","","","13594","Polyorophe glabra","genus","110485","species not entered","Polyorophe","genus","110485","Sheinwoodian","","432.9","430.6","6128"
"152602","occ","","","13594","Polyorophe lindstromi","genus","110485","species not entered","Polyorophe","genus","110485","Sheinwoodian","","432.9","430.6","6128"
"152603","occ","","","13594","Rhegmaphyllum conulus","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Sheinwoodian","","432.9","430.6","6128"
"152604","occ","","","13594","Syringaxon dalmani","genus","5975","species not entered","Syringaxon","genus","5975","Sheinwoodian","","432.9","430.6","6128"
"152680","occ","","","13597","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152681","occ","","","13597","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152683","occ","","","13597","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Sheinwoodian","","432.9","430.6","6128"
"152684","occ","","","13597","Rhegmaphyllum conulus","genus","5868","species not entered","Rhegmaphyllum","genus","5868","Sheinwoodian","","432.9","430.6","6128"
"152685","occ","","","13597","Stauria favosa","genus","5934","species not entered","Stauria","genus","5934","Sheinwoodian","","432.9","430.6","6128"
"152776","occ","","","13598","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152777","occ","","","13598","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"152778","occ","","","13598","Cystiphyllum cylindricum","genus","5349","species not entered","Cystiphyllum","genus","5349","Sheinwoodian","","432.9","430.6","6128"
"152779","occ","","","13598","Entelophyllum fasciculatum","genus","5420","species not entered","Entelophyllum","genus","5420","Sheinwoodian","","432.9","430.6","6128"
"152780","occ","","","13598","Hedstroemophyllum articulatum","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Sheinwoodian","","432.9","430.6","6128"
"152781","occ","","","13598","Lykophyllum hisingeri","genus","111047","species not entered","Phaulactis","genus","5774","Sheinwoodian","","432.9","430.6","6128"
"152782","occ","","","13598","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Sheinwoodian","","432.9","430.6","6128"
"152783","occ","","","13598","Stauria favosa","genus","5934","species not entered","Stauria","genus","5934","Sheinwoodian","","432.9","430.6","6128"
"152879","occ","","","13599","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Homerian","","430.6","426.7","6128"
"152880","occ","","","13599","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Homerian","","430.6","426.7","6128"
"152971","occ","","","13601","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Homerian","Gorstian","430.6","425","6128"
"152972","occ","","","13601","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Homerian","Gorstian","430.6","425","6128"
"153171","occ","","","13602","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Homerian","Gorstian","430.6","425","6128"
"153206","occ","","","13603","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Gorstian","","426.7","425","6128"
"153207","occ","","","13603","Cyathophyllum disectum","genus","5338","species not entered","Cyathophyllum","genus","5338","Gorstian","","426.7","425","6128"
"153208","occ","","","13603","Cyathophyllum sp.","genus","5338","","Cyathophyllum","genus","5338","Gorstian","","426.7","425","6128"
"153210","occ","","","13603","Entelophyllum fasciculatum","genus","5420","species not entered","Entelophyllum","genus","5420","Gorstian","","426.7","425","6128"
"153211","occ","","","13603","Hedstroemophyllum sp.","subgenus","113779","rank change, species not entered","Cystiphyllum (Hedstroemophyllum)","subgenus","5486","Gorstian","","426.7","425","6128"
"153361","occ","","","13616","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Ludfordian","","425","422.7","6128"
"153442","occ","","","13617","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Gorstian","Ludfordian","426.7","422.7","6128"
"153486","occ","","","13618","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Ludfordian","","425","422.7","6128"
"153487","occ","","","13618","Rhizophyllum elongatum","genus","5871","species not entered","Rhizophyllum","genus","5871","Ludfordian","","425","422.7","6128"
"153488","occ","","","13618","Rhizophyllum gotlandium","genus","5871","species not entered","Rhizophyllum","genus","5871","Ludfordian","","425","422.7","6128"
"153582","occ","","","13620","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Ludfordian","","425","422.7","6128"
"153583","occ","","","13620","Acervularia sp.","genus","5117","","Acervularia","genus","5117","Ludfordian","","425","422.7","6128"
"153584","occ","","","13620","Cyathophyllum bisectum","genus","5338","species not entered","Cyathophyllum","genus","5338","Ludfordian","","425","422.7","6128"
"153617","occ","","","13621","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Ludfordian","","425","422.7","6128"
"153656","occ","","","13623","Omphyma sp.","genus","110724","","Omphyma","genus","110724","Ludfordian","","425","422.7","6128"
"153789","occ","","","13654","Palaeophyllum stokesi","genus","5717","species not entered","Palaeophyllum","genus","5717","Edenian","Richmondian","451","445.5","6140"
"153790","occ","","","13654","Palaeophyllum halysitoides","genus","5717","species not entered","Palaeophyllum","genus","5717","Edenian","Richmondian","451","445.5","6140"
"153791","occ","","","13654","Grewingkia robusta","species","86510","","Grewingkia robusta","species","86510","Edenian","Richmondian","451","445.5","6140"
"153792","occ","","","13654","Favistella alveolata","genus","110453","species not entered","Favistella","genus","110453","Edenian","Richmondian","451","445.5","6140"
"153835","occ","","","13655","Palaeophyllum halysitoides","genus","5717","species not entered","Palaeophyllum","genus","5717","Edenian","Richmondian","451","445.5","6140"
"153836","occ","","","13655","Grewingkia robusta","species","86510","","Grewingkia robusta","species","86510","Edenian","Richmondian","451","445.5","6140"
"153863","occ","","","13656","Palaeophyllum stokesi","genus","5717","species not entered","Palaeophyllum","genus","5717","Edenian","Richmondian","451","445.5","6140"
"153864","occ","","","13656","Grewingkia robusta","species","86510","","Grewingkia robusta","species","86510","Edenian","Richmondian","451","445.5","6140"
"153893","occ","","","13657","Palaeophyllum halysitoides","genus","5717","species not entered","Palaeophyllum","genus","5717","Edenian","Richmondian","451","445.5","6140"
"153894","occ","","","13657","Grewingkia robusta","species","86510","","Grewingkia robusta","species","86510","Edenian","Richmondian","451","445.5","6140"
"153895","occ","","","13657","Favistella alveolata","genus","110453","species not entered","Favistella","genus","110453","Edenian","Richmondian","451","445.5","6140"
"153909","occ","","","13658","Grewingkia robusta","species","86510","","Grewingkia robusta","species","86510","Edenian","Richmondian","451","445.5","6140"
"154010","occ","","","13669","Cystiphyllum cylindricum","genus","5349","species not entered","Cystiphyllum","genus","5349","Sheinwoodian","","432.9","430.6","6128"
"154011","occ","","","13669","Ketophyllum spp.","genus","5546","","Ketophyllum","genus","5546","Sheinwoodian","","432.9","430.6","6128"
"154052","occ","","","13670","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"154053","occ","","","13670","Cystiphyllum cylindricum","genus","5349","species not entered","Cystiphyllum","genus","5349","Sheinwoodian","","432.9","430.6","6128"
"154054","occ","","","13670","Rhizophyllum gotlandicum","genus","5871","species not entered","Rhizophyllum","genus","5871","Sheinwoodian","","432.9","430.6","6128"
"154055","occ","","","13670","Syringaxon cf. siluriense","genus","5975","species not entered","Syringaxon","genus","5975","Sheinwoodian","","432.9","430.6","6128"
"154098","occ","","","13672","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Sheinwoodian","","432.9","430.6","6128"
"154099","occ","","","13672","Cystiphyllum cylindricum","genus","5349","species not entered","Cystiphyllum","genus","5349","Sheinwoodian","","432.9","430.6","6128"
"154100","occ","","","13672","Ketophyllum spp.","genus","5546","","Ketophyllum","genus","5546","Sheinwoodian","","432.9","430.6","6128"
"154120","occ","","","13673","Acervularia ananas","genus","5117","species not entered","Acervularia","genus","5117","Homerian","","430.6","426.7","6128"
"154121","occ","","","13673","Entelophyllum roemeri","genus","5420","species not entered","Entelophyllum","genus","5420","Homerian","","430.6","426.7","6128"
"154122","occ","","","13673","Schlotheimophyllum sp.","genus","5890","","Schlotheimophyllum","genus","5890","Homerian","","430.6","426.7","6128"
"154162","occ","","","13674","Clisiophyllum (Dinophyllum) involutum","genus","5295","species not entered","Clisiophyllum","genus","5295","Telychian","Sheinwoodian","438.6","430.6","6128"
"154163","occ","","","13674","Goniophyllum pyramidale","genus","5461","species not entered","Goniophyllum","genus","5461","Telychian","Sheinwoodian","438.6","430.6","6128"
"154164","occ","","","13674","Lykophyllum tabulatum","genus","111047","species not entered","Phaulactis","genus","5774","Telychian","Sheinwoodian","438.6","430.6","6128"
"154166","occ","","","13674","Pholidophyllum tabulatum","genus","118087","species not entered","Tryplasma","genus","6023","Telychian","Sheinwoodian","438.6","430.6","6128"
