min_ma,max_ma,r_number,name,country,formation,system,series,intervall,time_slice,reliabilit,subsurface,type,thickness,m_thick,width,m_width,extension,m_ext,ext_belt
208.5,228,4025,"Inaba Cave, Sambosan, Shikoku",Japan,,Triassic,Upper Triassic,Norian,18,2,0,1,,,,,3,,50
201.3,228,4026,"Inaba Cave, Sambosan, Shikoku",Japan,,Triassic,Upper Triassic,Norian-Rhaetian,18,2,0,1,,,,,3,,50
295,303.7,4131,Akiyoshi and Taishaku,Japan,Unknown,Carboniferous,Pennsylvanian,Gzhelian-Asselian,14,2,0,1,4,1000,,,,,
199.3,201.3,2177,"Partizansk, South Primorye",Russia,,Jurassic,Lower Jurassic,Hettangian?,19,2,0,1,1,,,,1,,
139.8,152.1,240,"Torinosu, Sakawa, Shikoku",Japan,Torinosu,Jurassic,Upper Jurassic,Tithonian/Berriasian,22,2,0,2,2,,,,3,,5
16,23,2105,"Wasian, New Guinea",Indonesia,Kais,Neogene,Miocene,lower Miocene,31,2,1,1,2,90,,,3,,
11.6,16,2106,"Wasian, New Guinea",Indonesia,Kais,Neogene,Miocene,Middle Miocene,31,2,1,1,3,250,,,3,,
5.3,11.6,2107,"Wasian, New Guinea",Indonesia,Kais,Neogene,Miocene,Upper Miocene,32,2,1,1,3,150,,,3,,
336,345,3745,Hina area,Japan,Hina Limestone,Carboniferous,Mississippian,middle-upper Viséan,12,2,0,1,2,40,,,3,,10
208.5,228,178,"Sambosan, Shikoku",Japan,,Triassic,Upper Triassic,Norian,18,2,0,1,3,,,,,,50
208.5,228,139,"Ussuri, Sichote Alin",Russia,,Triassic,Upper Triassic,Norian,18,2,0,2,2,,,,3,,15
208.5,235,4167,"Wajiki area, Anan, Tokushima prefecture",Japan,Unknown,Triassic,Upper Triassic,Carnian-Norian,18,2,0,1,,,,,,,
237,242,4165,"Mt. Ishidate2, Befu-Kito area",Japan,Unknown,Triassic,Middle Triassic,late Ladinian - early Carnian,17,2,0,1,,,,,,,
208.5,235,4166,"Mt. Ishidate1, Befu-Kito area",Japan,Unknown,Triassic,Upper Triassic,Carnian-Norian,18,3,0,1,,,,,,,
425.6,427.4,3433,"Katuura area, Tokushima",Japan,Suberidani Group,Silurian,Ludlow,lower Ludlow,7,3,0,,,,,,,,
233,235,2178,"Sacharnaja Golova, South Primorye, Sichote-Alin",Russia,,Triassic,Upper Triassic,lower Carnian,17,3,0,1,1,,,,1,,
485,509,2663,"NE Amadeus Basin, N.W.T.",Australia,Shannon,Cambrian,Series 3,Middle-Upper Cambrian,2,2,0,3,1,3,,,1,8,1
427.4,433.4,2419,Verkhoyan,Russia,,Silurian,Wenlock,Wenlock,7,2,0,,2,,,,,,
157.3,163.5,1253,"Yura, Wakayama Pref.",Japan,,Jurassic,Upper Jurassic,Oxfordian,21,1,0,1,1,,,,1,,200
208.5,228,2988,"Sakharnaya Mountain, Sichote Alin",Russia,,Triassic,Upper Triassic,Norian,18,2,0,2,3,,,,3,,50
139.8,152.1,3243,"Hirogawa, Kii Peninsula",Japan,Ikenoue,Jurassic,Upper Jurassic,Tithonian-Berriasian,22,2,0,2,1,,1,,2,,5
201.3,228,104,"Mine Verhny, Sichote Alin",Russia,,Triassic,Upper Triassic,Norian-Rhaetian,18,2,0,1,3,,,,4,,50
233,235,3414,"Volzeia badiotica Beds, Dalnegorsk, Primorye",Russia,,Triassic,Upper Triassic,early(?) Carnian,17,2,0,1,,,,,,,
237,242,3415,"Coryphyllia moiseevi Beds, Dalnegorsk, Primorye",Russia,,Triassic,Middle Triassic,late Ladinian - early Carnian,17,2,0,1,,,,,,,
228,235,167,Nara,Japan,,Triassic,Upper Triassic,Carnian,17,1,0,1,2,,,,2,,1
372.2,382.7,1059,S Verkhoyansk,Russia,,Devonian,Upper Devonian,Frasnian,10,2,0,,,,,,,,
298.9,303.7,1076,SE-Sikhote-Alin,Russia,,Carboniferous,Pennsylvanian,Gzhelian,14,2,0,1,,,,,,,40
295,298.9,1083,SE-Sikhote-Alin II,Russia,,Permian,Cisuralian,Asselian,14,2,0,2,,,,,,,40
290.1,295,3435,"Gongen-dani valley, Suzuka Mountains",Japan,Ryozensan Limestone,Permian,Cisuralian,Sakmarian,15,2,0,1,,,,,,,
500.5,504,4254,"Soudan area, Undilla Sub-basin, locality NTGS4648",Australia,Ranken Limestone,Cambrian,Series 3,Marjumian,2,3,0,2,1,,,,2,,
268.8,272.3,2840,Akasaka,Japan,,Permian,Guadalupian,Kubergandian,15,2,0,3,2,,,,2,,
259.8,265.1,2841,Akasaka,Japan,,Permian,Guadalupian,Midian,16,3,0,1,1,,,,1,,
433.4,443.4,3713,"Krayniy +Sukhoy River, Sette Daban Mountains",Russia,Kuranakh,Silurian,,Llandovery,6,2,0,4,1,,1,,1,,
433.4,443.4,3714,"Krayniy + Sukhoy River, Sette Daban Mountains",Russia,Khandyg,Silurian,Llandovery,upper Llandovery,6,2,0,4,1,1,1,,1,,
445.2,453,3712,"Sukhoy River, Sette Daban Mountains, Yakutiya",Russia,Baraniy,Ordovician,Upper Ordovician,Ashgill,5,2,0,4,1,,1,,1,,
427.4,433.4,3715,"Krayniy + Sukhoy River, Sette Daban Mountains",Russia,Khandyg,Silurian,Wenlock,Wenlock,7,2,0,2,2,26,1,,2,,
298.9,303.7,3377,Fukui Prefecture,Japan,Oboradani,Carboniferous,Pennsylvanian,Gzhelian,14,2,0,4,1,,2,,1,,
290.1,295,194,Okumino,Japan,,Permian,Cisuralian,Sakmarian,15,2,0,2,2,,,,3,,
382.7,387.7,1042,Sette Daban Range,Russia,,Devonian,Middle Devonian,Givetian,10,2,0,,,,,,,,
433.4,443.4,3716,"Otvorot River, Sette Daban Mountains",Russia,Khandyg,Silurian,,Llandovery,6,2,0,4,1,,1,,1,,
427.4,433.4,3717,"Otvorot River, Sette Daban Mountains",Russia,Khandyg,Silurian,Wenlock,Wenlock,7,2,0,2,2,,1,,2,,
509,514,1767,"Stuart Shelf, South Australia",Australia,Andamooka,Cambrian,Series 2,Botomian,1,2,0,2,1,,,,1,,10
295,298.9,308,Hida Massif,Japan,Ichinotani,Permian,Cisuralian,Asselian,14,2,0,4,1,,,,1,,
419.2,427.4,3434,"Hitoegane, Fukuji area,  Gifu",Japan,Hitoegane,Silurian,Ludlow,Ludlovian-Pridolian,7,1,0,,,,,,,,
382.7,387.7,1041,"Shantar Island, Khabarovsk",Russia,,Devonian,Middle Devonian,Givetian,10,2,0,2,,,,,,,
430.5,433.4,2514,"Khandyga, Sette-Daban",Russia,,Silurian,Wenlock,lower Wenlock,7,3,0,1,3,200,,,4,,
340,345,3083,"Omi River, Nishiyama",Japan,Omi Limestone,Carboniferous,Mississippian,middle Visean,12,3,0,1,,,,,,,
315.2,323.2,3085,Southern Nishiyama,Japan,Omi Limestone,Carboniferous,Pennsylvanian,middle Bashkirian,13,3,0,1,1,,1,,1,,
310,315.2,3086,"Souther Higashiyama, Omi River",Japan,Omi Limestone,Carboniferous,Pennsylvanian,lower Moscovian,13,3,0,1,,,,,,,
310,315.2,3087,"Souther Higashiyama, Omi River",Japan,Omi Limestone,Carboniferous,Pennsylvanian,lower Moscovian,13,3,0,2,,,,,,,
315.2,323.2,3084,"Fukugakuchi, Tomi River",Japan,Omi Limestone,Carboniferous,Pennsylvanian,Bashkirian,13,3,0,1,,,,,,,
509,514,3763,"Koolywurtie bioherms, Teppers Knoll, Yorke Penins",Australia,Parara,Cambrian,Series 2,Botomian,1,2,0,2,2,,2,,2,,
433.4,443.4,1013,Tompo and Vost Khandygi Rivers,Russia,,Silurian,Llandovery,upper Llandovery,6,2,0,1,3,300,,,3,1000,100
382.7,387.7,1043,Tas-Khayakhtakh Range,Russia,,Devonian,Middle Devonian,Givetian,10,2,0,,,,,,,,
427.4,433.4,2522,S Verkhoyan region,Russia,Khandyg,Silurian,Wenlock,Wenlock,7,2,0,2,1,,,,,,
433.4,443.4,3718,"Baraniy River, Sette Daban Mountains",Russia,Kuranakh,Silurian,,Llandovery,6,2,0,4,1,,,,2,,
427.4,433.4,3720,"Baraniy + Sakkyryr River, Sette Daban Mountains",Russia,Khandyg,Silurian,Wenlock,Wenlock,7,2,0,2,2,,,,2,,
445.2,453,995,"Baraniy + Sakkyryr River, Sette Daban Mountains",Russia,Baraniy,Ordovician,Upper Ordovician,Ashgill,5,2,0,4,1,6,,,2,,100
433.4,438.5,2970,"Khalyya River, Sette Daban Mountains",Russia,Khandyg,Silurian,Llandovery,Telychian,6,3,0,2,1,,,,2,,
13.8,16,2026,Sagara district,Japan,Megami,Neogene,Miocene,early Middle Miocene,31,3,0,1,,,,,,,
433.4,443.4,3719,"Baraniy + Sakkyryr River, Sette Daban Mountains",Russia,Khandyg,Silurian,,Llandovery,6,2,0,4,1,,,,2,,
11.6,16,789,"Sagara-machi, Tôtômi Province",Japan,,Neogene,Miocene,Middle Miocene,31,2,0,1,2,,,,2,,50
514,521,1766,"Mount Scott Range, South Australia",Australia,,Cambrian,Series 2,Atdabanian,1,3,0,3,2,60,,,3,,50
494,497,2664,South Australia,Australia,,Cambrian,Series 3,Middle-Dresbachian,2,2,0,3,1,,,,1,,
298.9,303.7,4274,"Kano-yama limestone, Kanto Mountains",Japan,Unknown,Carboniferous,Pennsylvanian,Gzhelian,14,3,0,2,2,20,2,,2,,
16,20.4,2050,"Oishi, Kawaguchi Lake",Japan,,Neogene,Miocene,Burdigalian,31,2,0,1,,,,,,,
509,514,4438,Wirrealpa microbialites,Australia,Wirrealpa,Cambrian,Series 3,Toyonian,1,1,0,1,1,7,2,10,1,40,20
514,521,1765,"Wilkawillina Gorge, South Australia",Australia,,Cambrian,Series 2,Atdabanian,1,3,0,2,2,12,,,2,,50
509,514,1768,"Old Wirrealpa Mine, South Australia",Australia,Upper Wilkawillina,Cambrian,Series 2,upper Botomian,1,3,0,1,2,4,,,3,,20
509,514,3764,"Ten Miles Creek bioherms, Flinders Ranges",Australia,Wirrealpa,Cambrian,Series 3,Toyonian,1,2,0,2,,,,,,,
509,514,3737,"Ten Miles Creek bioherms, Flinders Ranges",Australia,Oraparinna Shale,Cambrian,Series 2,middle Botomian,1,3,0,2,1,2,1,,1,4,
372.2,382.7,1061,Tas-Khayakhtakh Range II,Russia,,Devonian,Upper Devonian,Frasnian,10,2,0,2,,,,,,,
509,514,1769,"Moorowie Mine, Flinders R., South Australia",Australia,Moorowie,Cambrian,Series 2,upper Botomian,1,3,0,2,1,,,,1,,20
2.6,3.6,3458,"Walker Flat, Padthaway Ridge, South Australia",Australia,Norwest Bend,Neogene,Pliocene,Upper Pliocene,32,3,0,2,1,10,2,,2,150,80
2.6,3.6,3459,"Blanchetown, Padthaway Ridge, South Australia",Australia,Norwest Bend,Neogene,Pliocene,Upper Pliocene,32,3,0,4,1,10,2,,2,150,80
259.8,265.1,220,Tokyo,Japan,,Permian,Guadalupian,Midian,16,3,0,4,1,,,,2,,
445.2,453,998,Tas-Khayakhtakh Range,Russia,,Ordovician,Upper Ordovician,Ashgill,5,2,0,,4,560,4,2000,4,3000,
2.6,3.6,3460,"Woolpunda, Padthaway Ridge, South Australia",Australia,Norwest Bend,Neogene,Pliocene,Upper Pliocene,32,3,0,2,1,10,2,,2,150,80
358.9,372.2,1067,Selennyakh Range,Russia,,Devonian,Upper Devonian,Famennian,11,2,0,2,,,,,,,
145,152.1,2048,Abukuma,Japan,Torinosu,Jurassic,Upper Jurassic,Tithonian,22,2,0,1,,,,,,,
419.2,423,2418,"Kitakami Mountains, Honshu",Japan,Kawauchi,Silurian,,Upper Silurian,8,1,0,4,1,,,,,,
330.9,346.7,560,Kitakami,Japan,,Carboniferous,Mississippian,Visean,12,2,0,2,1,,,,1,,
38,47.8,2086,"Macrossan, Fly River, Papua New Guinea",Papua New Guinea,,Paleogene,Eocene,Middle Eocene,28,2,0,1,,,,,,,50
259.8,268.8,210,Iwaizaki,Japan,Iwaizaki Limestone,Permian,Guadalupian,Wordian-Capitanian,16,2,0,1,2,45,,,3,,50
38,47.8,2087,"Palmer River, Papua New Guinea",Papua New Guinea,,Paleogene,Eocene,Middle Eocene,28,2,0,1,,,,,,,50
458.4,467.3,2510,"Selennyakh Range, Indigirkar River",Russia,Taryn-Yuyakhsk,Ordovician,,Darriwilian-Caradocian,5,2,0,1,1,,,,4,,
113,125,1216,Raga Hiraiga,Japan,Miyako Group,Cretaceous,Lower Cretaceous,upper Aptian,24,3,0,1,1,1,,,2,50,
145,163.5,627,S-Sakhalin,Russia,,Jurassic,Upper Jurassic,Upper Jurassic,21,1,0,1,2,,,,2,,300
72.1,86.3,3343,"Nakagawa, Hokkaido",Japan,Omagari,Cretaceous,Upper Cretaceous,Santonian/Campanian,25,2,0,,1,5,1,6,1,10,
227,242,4331,Esashi limestone,Japan,Heian,Triassic,Middle Triassic,Ladinian-Carnian,17,2,0,,2,20,,,,,
113,125,1708,"Mt. Ashibetsudake, Hokkaido",Japan,,Cretaceous,Lower Cretaceous,upper Aptian,24,3,0,4,1,,,,2,,20
20.4,23,2049,Minami-jima,Japan,Ogasawara Group,Neogene,Miocene,Aquitanian,30,2,0,1,2,,,,,,
228,235,4316,"Pippu limestone, NE of the Asahikawa city",Japan,Tosshozan,Triassic,Upper Triassic,Carnian,17,1,0,1,2,20,2,,3,,
113,125,1709,"Furano, Hokkaido",Japan,,Cretaceous,Lower Cretaceous,upper Aptian,24,3,0,4,1,,,,2,,
228,235,267,"Hidaka, Hokkaido",Japan,,Triassic,Upper Triassic,Carnian,17,2,0,1,2,,,,2,,
145,163.5,628,N-Sakhalin,Russia,,Jurassic,Upper Jurassic,Upper Jurassic,21,1,0,1,2,,,,2,,300
93.9,113,3289,"Daiichi-Kashima Seamount, off Japan",Japan,Upper Limestone,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,1,1,1,2,,,,4,,40
423,433.4,2523,"Selennyakh, Siberia",Russia,,Silurian,,Wenlock-Ludlow,7,2,0,1,2,,,,,,100
100.5,113,1213,"Seiko Seamount, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian,24,2,1,,2,,,,4,,20
93.9,125,1212,"Eiko Seamount, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Aptian-Cenomanian,24,2,1,,2,,,,4,,20
16,17.5,2729,"Toquay, Victoria",Australia,Puebla,Neogene,Miocene,upper Burdigalian,31,3,0,2,2,15,,,3,,
11.6,16,734,"Borabi-1, Gulf of Papua",Papua New Guinea,,Neogene,Miocene,Middle Miocene,31,2,1,1,4,,,,4,,200
5.3,11.6,735,"Borabi-1 II, Gulf of Papua",Papua New Guinea,,Neogene,Miocene,Upper Miocene,32,2,1,1,3,,,,4,,50
0,5.3,646,"Orote Peninsula, Guam",United States,,Neogene,Pliocene,Pliocene-Pleistocene,32,3,0,1,2,,,,3,,
201.3,208.5,79,Gurumugl,Papua New Guinea,Kuta Limestone,Triassic,Upper Triassic,Rhaetian,18,2,0,1,2,,,,4,,13
11.6,16,2135,"Iramu, Papua New Guinea",Papua New Guinea,,Neogene,Miocene,Middle Miocene,31,1,1,1,3,,,,4,,40
208.5,214,3886,Gurumugl,Papua New Guinea,Kuta Limestone,Triassic,Upper Triassic,Sevatian,18,2,0,1,2,,,,4,,13
93.9,113,1214,"Siseov Guyot, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,1,1,4,2,,,,4,,30
407.6,410.8,3351,"Cave Hill Quarries, Lilydale",Australia,Lilydale Limestone,Devonian,Lower Devonian,Pragian,8,2,0,4,1,,1,,1,,
0.1,0.8,3804,"Boulder reef, inner shelf core",Australia,,Quarternary,Pleistocene,middle Pleistocene,33,3,1,,,,4,2500,4,3500,
0.1,0.8,3803,"Ribbon Reef 5, outer shelf core",Australia,,Quarternary,Pleistocene,middle Pleistocene,33,3,1,1,3,110,3,1000,4,6000,
2.6,5.3,2036,"Miaru, Papua New Guinea",Papua New Guinea,Era,Neogene,Pliocene,Pliocene,32,3,0,2,1,3,,,2,,10
0,0,4146,"Paluma Shoals, Halifax Bay",Australia,Unknown,Quarternary,Holocene,Holocene,34,3,0,1,,,,,,,
445.2,453,2149,"Mole Creek, Tasmania",Australia,Den,Ordovician,Upper Ordovician,Katian,5,2,0,2,1,,,,1,,1
382.7,387.7,1841,"Fanning River, Queensland",Australia,Burdekin,Devonian,Middle Devonian,Givetian,10,2,0,4,1,,,,2,,40
0,0.1,4093,Myrmidon Reef MYR_3,Australia,,Quarternary,Pleistocene,late Pleistocene,33,1,0,,2,,2,28,,,
38,47.8,740,Western Queensland Plateau,Australia,,Paleogene,Eocene,Middle Eocene,28,2,1,3,4,800,,,4,,15
47.8,56,742,Western Queensland Plateau II,Australia,,Paleogene,Eocene,Ypresian,27,1,1,2,3,,,,4,,15
445.2,451,997,"Chersk Range, Yakutsk",Russia,,Ordovician,Upper Ordovician,Ashgillian,5,2,0,,,,,,,,200
0,0.1,3237,"Sialum, Huon Peninsula",Papua New Guinea,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,3,390,2,,4,,25
0,0.1,3236,"Hubegong, Huon Peninsula",Papua New Guinea,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,3,390,2,,4,,25
393.3,407.6,4038,Rocky Camp Mound,Australia,Taravale,Devonian,Lower Devonian,Emsian,9,3,0,3,4,600,3,1000,4,1000,10
11.6,13.8,4419,"Queensland Plateau, Site 811A",Australia,unknown,Neogene,Miocene,mid-Miocene,31,1,1,1,,,,,,,
100.5,113,1211,"Guyot P, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian,24,2,1,2,2,,,,4,,20
100.5,113,1254,"Charlie Johnson, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian,24,2,0,4,2,,,,3,,20
0,0.1,4094,Stanley,Australia,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,2,,2,,,,
451,457,2449,"Boonderoo, N.S.W.",Australia,Fossil Hill Limestone,Ordovician,Upper Ordovician,Eastonian,5,3,0,2,1,3,,,1,,20
407.6,419.2,3534,"Catombal, Back Creek, N.S.W.",Australia,Garra,Devonian,Lower Devonian,Lochkovian-Pragian,8,2,0,1,,,,,,,
423,433.4,2421,"Molong High, New South Wales",Australia,Nandillyan/Narragal,Silurian,,Wenlock-Ludlow,7,2,0,1,,,,,,,
450,460.9,2448,"Cliefden Caves, N.S.W.",Australia,Fossil Hill Limestone,Ordovician,Upper Ordovician,Gisbornian-Eastonian,5,2,0,4,1,1,,,4,,3
433.4,443.4,2971,"Molong High, New South Wales",Australia,Liscombe Pools Lst.,Silurian,Llandovery,late Llandovery,6,3,0,1,1,8,,,,,
410.8,419.2,3535,"Yass area, Canberra, N.S.W.",Australia,Elmside,Devonian,Lower Devonian,lower Lochkovian,8,3,0,1,,,,,,,
445.2,467.3,2482,"Cliefden Caves, N.S.W.",Australia,Malongulli,Ordovician,Upper Ordovician,Caradocian-Ashgillian,5,2,0,4,1,,,,1,,
470,477.7,1892,"Wahringa Farm, Bakers Swamp, NSW",Australia,,Ordovician,Lower Ordovician,Arenig,4,2,0,3,1,5,,,1,,
410.8,419.2,2446,"Boree, N.S.W.",Australia,Nubrigyn,Devonian,Lower Devonian,Gedinnian,8,2,0,,,,,,,,90
393.3,407.6,2445,"Apsley, N.S.W.",Australia,Nubrigyn,Devonian,Lower Devonian,Emsian,9,1,0,,,,,,,,90
443.4,445.2,996,"Omulevka River, Yakutsk",Russia,Tirekhtyakh,Ordovician,Upper Ordovician,Hirnantian,5,2,0,2,2,20,,,,,
433.4,443.4,1014,"Omulev Mountains, Yakutsk",Russia,,Silurian,,Llandovery,6,2,0,,,,,,,,
93.9,113,1205,"Thomas Wash. Guyot, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,1,1,,2,,,,4,,20
11.6,16,745,"Northern Marion Plateau MR2, ODP Site 816",Australia,,Neogene,Miocene,Middle Miocene,31,2,1,1,4,,,,4,,50
330.9,358.9,556,"Gravesend, N.S.W.",Australia,Luton - Namoi,Carboniferous,Mississippian,Tournaisian/Visean,11,2,0,3,1,,,,2,,50
336,345,473,"Lion Creek, Queensland",Australia,Lion Creek,Carboniferous,Mississippian,middle-upper Visean,12,3,0,1,2,15,,,2,42,80
346.7,358.9,2381,"Gudman, Rockhampton, Queensland",Australia,Gudman,Carboniferous,Mississippian,lower Tournaisian,11,3,0,1,1,7,1,,2,50,1
427.4,433.4,1028,"Iryudi River, Omulev Mts.",Russia,,Silurian,Wenlock,Wenlock,7,2,0,,,,,,,,
330.9,358.9,555,"Bingara, N.S.W.",Australia,Namoi,Carboniferous,Mississippian,Tournaisian/Visean,11,2,0,3,1,,,,2,,50
330.9,346.7,557,"Werris Creek, N.S.W.",Australia,Caroda or Merlewood,Carboniferous,Mississippian,Visean,12,2,0,1,1,,,,2,,50
372.2,382.7,1060,"Yasachnoy River, B. Tuonnakh",Russia,,Devonian,Upper Devonian,Frasnian,10,2,0,,,,,,,,
358.9,372.2,1069,"Yasachnoy River, Tuonnakh II",Russia,,Devonian,Upper Devonian,Famennian,11,2,0,3,,,,,,,
393.3,407.6,3190,"Yarramanbully, Manilla, New South Wales",Australia,Sulcor Limestone,Devonian,Lower Devonian,upper Emsian,9,3,0,4,3,200,2,,3,2000,
387.7,393.3,3191,"Glen Havn, Attunga, New South Wales",Australia,Moore Creek Limestone,Devonian,Middle Devonian,Eifelian,9,2,0,1,1,,2,,3,,
387.7,393.3,2312,"Wyaralong, Attunga, New South Wales",Australia,Moore Creek Limestone,Devonian,Middle Devonian,Eifelian,9,2,0,1,2,18,,,4,,
346.7,358.9,554,"Tamworth, N.S.W.",Australia,Rangari,Carboniferous,Mississippian,Kinderhookian,11,2,0,2,1,,,,2,,20
423,427.4,2420,"Yasachnoi Basin, Kolyma",Russia,,Silurian,Ludlow,Ludlovian,7,1,0,,3,250,,,,,
387.7,393.3,1621,"Timor Valley, New South Wales",Australia,,Devonian,Middle Devonian,Eifelian,9,2,0,3,3,,,,4,,12
382.7,387.7,1622,"Timor Valley, New South Wales",Australia,,Devonian,Middle Devonian,Givetian,10,2,0,3,3,,,,4,,12
336,345,558,"Monto, Queensland",Australia,Cannindah Limestone,Carboniferous,Mississippian,middle-upper Visean,12,2,0,1,2,245,,,4,1520,50
93.9,113,1204,"Isakow Guyot, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,2,1,,2,,,,4,,20
16,23,743,"Northern Marion Plateau MR1, Coral Sea",Australia,,Neogene,Miocene,Early(?) Miocene,31,1,1,1,4,,,,4,,50
113,129.4,1255,"MIT Guyot, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Barremian/Aptian,23,2,1,2,3,300,,,4,,40
100.5,125,1256,"MIT Guyot II, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Aptian-Albian,24,2,1,,,,,,4,,40
11.6,16,2076,"Truk, Micronesia",Micronesia,,Neogene,Miocene,Middle Miocene,31,3,0,1,4,,,,4,,30
5.3,11.6,2077,"Truk, Micronesia",Micronesia,,Neogene,Miocene,Upper Miocene,32,2,0,1,4,1100,,,4,,30
445.2,451,2964,"Elgenchak Mts., Yasachnaya River, Yakutia",Russia,Iryudi,Ordovician,Upper Ordovician,Ashgillian,5,2,0,1,1,,,,,,
0,0.1,4097,Fairfax,Australia,,Quarternary,Pleistocene,upper Pleistocene,33,1,0,1,2,,2,,,,
56,59.2,4096,One Tree,Australia,,Paleogene,Paleocene,Upper Paleocene,27,1,0,1,2,,2,,,,
0,0.1,4095,Heron,Australia,,Quarternary,Pleistocene,late Pleistocene,33,1,0,1,2,,2,,,,
5.3,16,3596,"Southern Marion Platform, ODP 194, Sites 1196, 1199",Australia,,Neogene,Miocene,Middle/Upper Miocene,31,1,1,,,,,,,,
100.5,125,1208,"Guyot M, Japanese Seamounts, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Aptian-Albian,24,1,1,,2,,,,4,,40
5.3,11.6,2078,"Ponape, Microne",Micronesia,,Neogene,Miocene,Upper Miocene,32,2,0,1,4,600,,,4,,
11.6,16,2098,Russel Basin,Solomon Islands,,Neogene,Miocene,Middle Miocene,31,2,1,,,,,,,,
521,529,1770,"Starshot Glacier, Holyoake Range, Antarctica",Antarctica,,Cambrian,,Lower Cambrian,1,1,0,2,2,50,,,,,10
93.9,125,1207,"Guyot K, Marcus Wake Group",Pacific,,Cretaceous,Lower Cretaceous,Aptian-Cenomanian,24,1,1,,2,,,,4,,40
358.9,372.2,1068,Ush-Urak Range,Russia,,Devonian,Upper Devonian,Famennian,11,2,0,2,,,,,,,
3.6,5.3,2034,Small Nggela Island,Solomon Islands,,Neogene,Pliocene,lower Pliocene,32,3,0,1,,,,,,,
382.7,387.7,1044,"Talalakh R., Ushurakchan Range",Russia,,Devonian,Middle Devonian,Givetian,10,2,0,2,,,,,,,
358.9,372.2,1070,"Omolon River, Magadan",Russia,,Devonian,Upper Devonian,Famennian,11,2,0,2,,,,,,,
358.9,372.2,3215,"Pushok, Chokot, Omolon",Russia,Pushok,Devonian,Upper Devonian,Strunian,11,2,0,4,1,5,,,,,
0,2.6,3344,"Eniwetok VI, Marshal",Marshall Islands,,Quarternary,Pleistocene,Pleistocene,33,2,1,1,2,,,,4,,
23,33.9,771,"Eniwetok II, Marshall Islands, Pacific",Marshall Islands,,Paleogene,Oligocene,Oligocene,30,1,1,1,3,,,,4,,
16,23,772,"Eniwetok III, Marshall Islands, Pacific",Marshall Islands,,Neogene,Miocene,lower Miocene,31,2,1,1,4,,,,4,,
208.5,228,2341,"Kenkeren Ridge, Koryak",Russia,,Triassic,Upper Triassic,late Norian,18,3,0,4,2,,,,3,,25
66,83.6,1310,Wodejebato Guyot,Marshall Islands,,Cretaceous,Upper Cretaceous,Campanian/Maastrichtian,26,2,1,2,2,,,,3,,50
5.3,11.6,777,"Bikini III, Marshall Islands, Pacific",Marshall Islands,,Neogene,Miocene,Upper Miocene,32,2,1,1,3,,,,4,,
2.6,5.3,2147,"Tenia Island, New Caledonia, Melanesia",New Caledonia,,Neogene,Pliocene,Pliocene,32,2,0,1,2,,,,,,
0,0.1,3976,"Beautemps-Beaupre, Loyalty Islands, Melanesia",New Caledonia,,Quarternary,Pleistocene,upper Pleistocene,33,2,0,1,,,,,,,
100.5,113,1257,"Woods Hole Guyot, Wake Group, Pacific",Pacific,,Cretaceous,Lower Cretaceous,Albian,24,2,1,4,2,,,,3,,20
0.1,0.8,3977,"Amedee 4 core, off Noumea",New Caledonia,,Quarternary,Pleistocene,middle Pleistocene,33,3,1,1,2,,2,,4,,
0,0.1,3978,"Amedee 4 core, off Noumea",New Caledonia,,Quarternary,Pleistocene,upper Pleistocene,33,3,1,1,2,,2,,4,,
0,0.1,3955,"Torres Islands, Hiu Island",Vanuatu,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,,,,,,,
0.1,0.8,3956,"Torres Islands, Tegua Island",Vanuatu,,Quarternary,Pleistocene,middle Pleistocene,33,3,0,1,,,,,,,
0,0.1,3957,"Torres Islands, Loh and Toga Islands",Vanuatu,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,,,,,,,,
16,23,2099,"Vanikoro Basin, Vanuatu",Vanuatu,,Neogene,Miocene,lower Miocene,31,2,1,,,,,,,,
11.6,16,2100,"Vanikoro Basin, Vanuatu",Vanuatu,,Neogene,Miocene,Middle Miocene,31,2,1,,,,,,,,
16,23,2653,"Nauru, Pacific",Nauru,,Neogene,Miocene,lower Miocene,31,1,0,,,,,,,,
16,23,2654,"Nauru, Pacific",Nauru,,Neogene,Miocene,lower Miocene,31,1,0,,,,,,,,
